Time,microgrid_1_bus_0,microgrid_1_bus_1,microgrid_1_bus_2,microgrid_1_bus_3,microgrid_1_bus_4,microgrid_1_bus_5,microgrid_1_bus_6,microgrid_1_bus_7,microgrid_1_bus_8,microgrid_1_bus_9
2013-03-01 23:00:00,58.06061419198973,86.56220328496563,86.80811863520701,93.37405848665185,84.25059899269667,69.27435416299664,19.3043549939483,90.98867958931048,88.94758218230703,62.85596352169664
2013-03-02 00:00:00,47.47146873649145,70.77491315224478,70.97597824642729,76.3444162611004,68.88490126692915,56.64003703121407,15.783609893327315,74.39408484753002,72.72524456581516,51.39223807305047
2013-03-02 01:00:00,47.98590162515928,71.54187789943273,71.74512187073793,77.17173590458695,69.63138456916379,57.253826716676706,15.954651747458719,75.20026938292645,73.51334442109324,51.949159065610814
2013-03-02 02:00:00,41.18749789924609,61.40618068841433,61.58063006537005,66.23842843008785,59.76635654503055,49.142389488427035,13.694276091024218,64.54626947361734,63.098339644884845,44.58926074988268
2013-03-02 03:00:00,44.18961569857233,65.88201916940899,66.06918399659482,71.06648488245624,64.12266979386229,52.72433181824578,14.692438934086947,69.25098605875378,67.69751799311146,47.83932982869585
2013-03-02 04:00:00,34.49229029348276,51.424337921668496,51.570429790764145,55.47108269561798,50.0510743521694,41.154079524244366,11.468211724008457,54.053991565390184,52.8414290518963,37.341081740847926
2013-03-02 05:00:00,31.923947166671603,47.595211362424415,47.73042503106767,51.340629983842476,46.32420287717786,38.08969045680386,10.614272988495218,50.02905739800294,48.90678394826396,34.560613705215005
2013-03-02 06:00:00,32.9498532318024,49.1247282405525,49.26428712759952,52.99050941175507,47.81287470231048,39.31373848114671,10.955372633191395,51.63678820739894,50.47844944490864,35.671251529219376
2013-03-02 07:00:00,66.66090246691265,99.38431879861605,99.66666061338485,107.20518706771169,96.73030573978939,79.53568922036972,22.163832459350456,104.46647146445439,102.12303440187338,72.16656785490416
2013-03-02 08:00:00,75.9060795775431,113.16789500760343,113.48939470932957,122.07343674541768,110.14579781137766,90.56646597625536,25.237726585502468,118.95488963867408,116.28644211434705,82.17532376120295
2013-03-02 09:00:00,78.39525891011492,116.87899676560971,117.21103937005746,126.07657690881253,113.75779628380081,93.53640167293254,26.065344449148753,122.8557636456693,120.09981002875294,84.87008969684615
2013-03-02 10:00:00,70.24868931088037,104.73332756217657,105.03086542456911,112.97512635045013,101.93647165568663,83.81641583598051,23.356722197814943,110.08900908524242,107.61944482738429,76.05067762753504
2013-03-02 11:00:00,64.14179758733385,95.6286012314338,95.9002733940231,103.15392013515742,93.07488290309438,76.53004820140598,21.326264763260095,100.51870015804121,98.26382120855003,69.43940475782523
2013-03-02 12:00:00,62.44309050312859,93.09600955993758,93.36048685982377,100.42203076678494,90.60992294100744,74.50325537793869,20.761468041065626,97.85660095788894,95.6614393688336,67.60039785090923
2013-03-02 13:00:00,42.010150467012465,62.6326682100313,62.81060192653707,67.56143215724114,60.96009127487705,50.12392793967562,13.967796745703001,65.83547510713517,64.35862526013727,45.479857938875
2013-03-02 14:00:00,35.225478261804476,52.51744323657423,52.666640518496315,56.65020794581601,51.11498878650662,42.02887431745159,11.711986630883741,55.20299431117178,53.964656871218466,38.13482525928515
2013-03-02 15:00:00,63.445072993672404,94.58985893169287,94.85858012183974,102.03343589876076,92.06387974431246,75.69875926436899,21.0946134265281,99.42684035433628,97.19645447611738,68.68513620153608
2013-03-02 16:00:00,102.77634370133633,153.22860221461409,153.6639107436329,165.28664846843458,149.13670204183748,122.62641262459316,34.171719527975014,161.06415573695233,157.45109494609636,111.26486001720274
2013-03-02 17:00:00,133.21222441929615,198.60526469967067,199.16948420165838,214.23414490473,193.3016013809863,158.94063370993533,44.29123090603451,208.7612157354493,204.0781938689514,144.21450470805632
2013-03-02 18:00:00,149.35676308795482,222.67505551444344,223.3076551039731,240.1980641444153,216.72861937286459,178.20330437050774,49.659067778079006,234.06184812597752,228.81127153288125,161.6924550837834
2013-03-02 19:00:00,145.03667371036215,216.23426152497873,216.84856340431105,233.25042358248416,210.45982385925487,173.0488394079162,48.222697527587584,227.2916953529606,222.1929897545023,157.0155603573425
